snapshot_date_key,store_id,product_id,stock_on_hand_qty,stock_on_order_qty
20260419,S107,P1028,30,0
20260419,S107,P1029,49,0
20260419,S107,P1030,29,0
20260419,S107,P1031,18,0
20260419,S107,P1032,18,0
20260419,S107,P1033,24,23
20260419,S107,P1034,35,0
20260419,S107,P1035,21,19
20260419,S107,P1036,8,0
20260419,S107,P1037,29,0
20260419,S107,P1038,16,25
20260419,S107,P1039,69,0
20260419,S107,P1040,22,0
20260419,S108,P1001,40,0
20260419,S108,P1002,53,0
20260419,S108,P1003,54,0
20260419,S108,P1004,23,0
20260419,S108,P1005,78,0
20260419,S108,P1006,20,0
20260419,S108,P1007,69,0
20260419,S108,P1008,25,21
20260419,S108,P1009,115,0
20260419,S108,P1010,18,0
20260419,S108,P1011,114,0
20260419,S108,P1012,39,16
20260419,S108,P1013,46,0
20260419,S108,P1014,33,16
20260419,S108,P1015,37,0
20260419,S108,P1016,23,0
20260419,S108,P1017,27,0
20260419,S108,P1018,11,0
20260419,S108,P1019,25,0
20260419,S108,P1020,48,0
20260419,S108,P1021,87,0
20260419,S108,P1022,35,0
20260419,S108,P1023,58,0
20260419,S108,P1024,63,0
20260419,S108,P1025,41,18
20260419,S108,P1026,31,12
20260419,S108,P1027,82,0
20260419,S108,P1028,58,14
20260419,S108,P1029,7,0
20260419,S108,P1030,15,0
20260419,S108,P1031,85,39
20260419,S108,P1032,18,11
20260419,S108,P1033,35,14
20260419,S108,P1034,31,0
20260419,S108,P1035,79,24
20260419,S108,P1036,17,0
20260419,S108,P1037,56,0
20260419,S108,P1038,14,0
20260419,S108,P1039,51,0
20260419,S108,P1040,29,9
20260419,S109,P1001,33,0
20260419,S109,P1002,29,4
20260419,S109,P1003,39,0
20260419,S109,P1004,17,8
20260419,S109,P1005,33,0
20260419,S109,P1006,22,0
20260419,S109,P1007,31,0
20260419,S109,P1008,12,0
20260419,S109,P1009,35,0
20260419,S109,P1010,25,19
20260419,S109,P1011,2,15
20260419,S109,P1012,69,0
20260419,S109,P1013,48,0
20260419,S109,P1014,45,0
20260419,S109,P1015,46,0
20260419,S109,P1016,20,0
20260419,S109,P1017,39,11
20260419,S109,P1018,31,0
20260419,S109,P1019,73,0
20260419,S109,P1020,44,0
20260419,S109,P1021,29,0
20260419,S109,P1022,35,0
20260419,S109,P1023,31,0
20260419,S109,P1024,17,0
20260419,S109,P1025,17,0
20260419,S109,P1026,31,0
20260419,S109,P1027,80,27
20260419,S109,P1028,22,0
20260419,S109,P1029,47,18
20260419,S109,P1030,33,0
20260419,S109,P1031,54,12
20260419,S109,P1032,36,0
20260419,S109,P1033,80,0
20260419,S109,P1034,23,0
20260419,S109,P1035,68,24
20260419,S109,P1036,33,0
20260419,S109,P1037,49,24
20260419,S109,P1038,31,0
20260419,S109,P1039,76,0
20260419,S109,P1040,26,0
20260419,S110,P1001,46,24
20260419,S110,P1002,19,0
20260419,S110,P1003,76,0
20260419,S110,P1004,52,0
20260419,S110,P1005,68,37
20260419,S110,P1006,-1,0
20260419,S110,P1007,60,0
20260419,S110,P1008,64,0
20260419,S110,P1009,90,0
20260419,S110,P1010,32,0
20260419,S110,P1011,88,0
20260419,S110,P1012,32,0
20260419,S110,P1013,68,0
20260419,S110,P1014,16,0
20260419,S110,P1015,27,0
20260419,S110,P1016,9,4
20260419,S110,P1017,32,7
20260419,S110,P1018,19,0
20260419,S110,P1019,31,0
20260419,S110,P1020,57,0
20260419,S110,P1021,126,23
20260419,S110,P1022,18,7
20260419,S110,P1023,71,0
20260419,S110,P1024,22,0
20260419,S110,P1025,47,15
20260419,S110,P1026,70,0
20260419,S110,P1027,63,0
20260419,S110,P1028,24,0
20260419,S110,P1029,117,0
20260419,S110,P1030,24,10
20260419,S110,P1031,25,0
20260419,S110,P1032,52,18
20260419,S110,P1033,104,0
20260419,S110,P1034,22,0
20260419,S110,P1035,24,0
20260419,S110,P1036,62,0
20260419,S110,P1037,39,0
20260419,S110,P1038,26,0
20260419,S110,P1039,16,0
20260419,S110,P1040,19,13
20260419,S111,P1001,10,1
20260419,S111,P1002,40,4
20260419,S111,P1003,46,0
20260419,S111,P1004,19,0
20260419,S111,P1005,29,0
20260419,S111,P1006,15,9
20260419,S111,P1007,33,0
20260419,S111,P1008,27,0
20260419,S111,P1009,9,0
20260419,S111,P1010,10,0
20260419,S111,P1011,11,0
20260419,S111,P1012,8,0
20260419,S111,P1013,45,0
20260419,S111,P1014,17,0
20260419,S111,P1015,38,3
20260419,S111,P1016,14,0
20260419,S111,P1017,5,0
20260419,S111,P1018,10,0
20260419,S111,P1019,50,0
20260419,S111,P1020,40,0
20260419,S111,P1021,14,0
20260419,S111,P1022,10,7
20260419,S111,P1023,1,2
20260419,S111,P1024,28,0
20260419,S111,P1025,30,0
20260419,S111,P1026,12,0
20260419,S111,P1027,38,0
20260419,S111,P1028,25,0
20260419,S111,P1029,34,0
20260419,S111,P1030,20,0
20260419,S111,P1031,10,0
20260419,S111,P1032,41,0
20260419,S111,P1033,17,0
20260419,S111,P1034,16,0
20260419,S111,P1035,57,0
20260419,S111,P1036,8,0
20260419,S111,P1037,66,14
20260419,S111,P1038,25,0
20260419,S111,P1039,52,13
20260419,S111,P1040,6,1
20260419,S112,P1001,48,8
20260419,S112,P1002,45,0
20260419,S112,P1003,8,0
20260419,S112,P1004,12,0
20260419,S112,P1005,22,2
20260419,S112,P1006,20,4
20260419,S112,P1007,12,0
20260419,S112,P1008,32,6
20260419,S112,P1009,18,0
20260419,S112,P1010,23,0
20260419,S112,P1011,27,0
20260419,S112,P1012,17,0
20260419,S112,P1013,16,0
20260419,S112,P1014,19,2
20260419,S112,P1015,17,0
20260419,S112,P1016,26,4
20260419,S112,P1017,30,0
20260419,S112,P1018,17,0
20260419,S112,P1019,26,0
20260419,S112,P1020,10,0
20260419,S112,P1021,59,6
20260419,S112,P1022,19,0
20260419,S112,P1023,18,0
20260419,S112,P1024,37,0
20260419,S112,P1025,39,0
20260419,S112,P1026,60,0
20260419,S112,P1027,41,8
20260419,S112,P1028,9,0
20260419,S112,P1029,21,0
20260419,S112,P1030,16,0
20260419,S112,P1031,18,3
20260419,S112,P1032,6,3
20260419,S112,P1033,18,0
20260419,S112,P1034,8,5
20260419,S112,P1035,16,0
20260419,S112,P1036,13,2
20260419,S112,P1037,40,8
20260419,S112,P1038,21,0
20260419,S112,P1039,20,0
20260419,S112,P1040,20,0
20260419,S113,P1001,51,0
20260419,S113,P1002,29,0
20260419,S113,P1003,16,0
20260419,S113,P1004,15,0
20260419,S113,P1005,41,0
20260419,S113,P1006,11,2
20260419,S113,P1007,29,0
20260419,S113,P1008,12,0
20260419,S113,P1009,68,8
20260419,S113,P1010,22,8
20260419,S113,P1011,33,0
20260419,S113,P1012,33,0
20260419,S113,P1013,28,0
20260419,S113,P1014,8,0
20260419,S113,P1015,24,0
20260419,S113,P1016,10,5
20260419,S113,P1017,27,0
20260419,S113,P1018,30,0
20260419,S113,P1019,1,0
20260419,S113,P1020,10,1
20260419,S113,P1021,43,0
20260419,S113,P1022,31,0
20260419,S113,P1023,23,0
20260419,S113,P1024,40,0
20260419,S113,P1025,47,0
20260419,S113,P1026,7,4
20260419,S113,P1027,8,0
20260419,S113,P1028,27,0
20260419,S113,P1029,46,0
20260419,S113,P1030,23,4
20260419,S113,P1031,52,5
20260419,S113,P1032,7,0
20260419,S113,P1033,45,0
20260419,S113,P1034,15,0
20260419,S113,P1035,42,17
20260419,S113,P1036,14,0
20260419,S113,P1037,15,0
20260419,S113,P1038,16,10
20260419,S113,P1039,33,12
20260419,S113,P1040,22,0
20260419,S114,P1001,15,0
20260419,S114,P1002,23,0
20260419,S114,P1003,24,6
20260419,S114,P1004,36,5
20260419,S114,P1005,15,0
20260419,S114,P1006,27,2
20260419,S114,P1007,26,0
20260419,S114,P1008,12,0
20260419,S114,P1009,131,13
20260419,S114,P1010,10,0
20260419,S114,P1011,22,0
20260419,S114,P1012,15,3
20260419,S114,P1013,43,3
20260419,S114,P1014,23,0
20260419,S114,P1015,30,4
20260419,S114,P1016,14,1
20260419,S114,P1017,40,0
20260419,S114,P1018,9,1
20260419,S114,P1019,22,0
20260419,S114,P1020,39,0
20260419,S114,P1021,42,0
20260419,S114,P1022,12,0
20260419,S114,P1023,56,0
20260419,S114,P1024,27,0
20260419,S114,P1025,31,0
20260419,S114,P1026,8,0
20260419,S114,P1027,28,0
20260419,S114,P1028,21,0
20260419,S114,P1029,42,5
20260419,S114,P1030,2,2
20260419,S114,P1031,27,3
20260419,S114,P1032,22,0
20260419,S114,P1033,19,0
20260419,S114,P1034,17,5
20260419,S114,P1035,46,0
20260419,S114,P1036,28,7
20260419,S114,P1037,37,0
20260419,S114,P1038,12,0
20260419,S114,P1039,55,7
20260419,S114,P1040,20,2
20260419,S115,P1001,24,0
20260419,S115,P1002,11,0
20260419,S115,P1003,33,17
20260419,S115,P1004,6,0
20260419,S115,P1005,24,0
20260419,S115,P1006,3,0
20260419,S115,P1007,30,0
20260419,S115,P1008,8,0
20260419,S115,P1009,43,0
20260419,S115,P1010,37,0
20260419,S115,P1011,31,17
20260419,S115,P1012,10,4
20260419,S115,P1013,12,0
20260419,S115,P1014,8,0
20260419,S115,P1015,6,0
20260419,S115,P1016,10,0
20260419,S115,P1017,20,12
20260419,S115,P1018,5,6
20260419,S115,P1019,10,0
20260419,S115,P1020,7,9
20260419,S115,P1021,12,0
20260419,S115,P1022,2,0
20260419,S115,P1023,23,0
20260419,S115,P1024,11,9
20260419,S115,P1025,11,0
20260419,S115,P1026,6,0
20260419,S115,P1027,24,0
20260419,S115,P1028,7,0
20260419,S115,P1029,114,0
20260419,S115,P1030,6,0
20260419,S115,P1031,14,0
20260419,S115,P1032,37,6
20260419,S115,P1033,4,0
20260419,S115,P1034,12,0
20260419,S115,P1035,19,0
20260419,S115,P1036,12,0
20260419,S115,P1037,15,8
20260419,S115,P1038,3,0
20260419,S115,P1039,19,0
20260419,S115,P1040,5,0
20260419,S116,P1001,24,0
20260419,S116,P1002,10,4
20260419,S116,P1003,5,8
20260419,S116,P1004,5,0
20260419,S116,P1005,24,17
20260419,S116,P1006,2,2
20260419,S116,P1007,12,8
20260419,S116,P1008,4,0
20260419,S116,P1009,4,7
20260419,S116,P1010,5,3
20260419,S116,P1011,31,0
20260419,S116,P1012,4,0
20260419,S116,P1013,19,0
20260419,S116,P1014,7,0
20260419,S116,P1015,11,0
20260419,S116,P1016,8,1
20260419,S116,P1017,32,0
20260419,S116,P1018,6,3
20260419,S116,P1019,4,9
20260419,S116,P1020,21,0
20260419,S116,P1021,8,0
20260419,S116,P1022,31,7
20260419,S116,P1023,19,6
20260419,S116,P1024,8,0
20260419,S116,P1025,15,6
20260419,S116,P1026,4,7
20260419,S116,P1027,4,9
20260419,S116,P1028,7,0
20260419,S116,P1029,12,7
20260419,S116,P1030,13,10
20260419,S116,P1031,19,6
20260419,S116,P1032,1,5
20260419,S116,P1033,17,0
20260419,S116,P1034,7,0
20260419,S116,P1035,5,2
20260419,S116,P1036,8,0
20260419,S116,P1037,13,0
20260419,S116,P1038,11,0
20260419,S116,P1039,32,0
20260419,S116,P1040,10,7
20260419,S117,P1001,6,0
20260419,S117,P1002,9,6
20260419,S117,P1003,29,0
20260419,S117,P1004,7,0
20260419,S117,P1005,32,0
20260419,S117,P1006,-4,5
20260419,S117,P1007,39,0
20260419,S117,P1008,7,0
20260419,S117,P1009,27,0
20260419,S117,P1010,8,7
20260419,S117,P1011,8,0
20260419,S117,P1012,8,0
20260419,S117,P1013,19,18
20260419,S117,P1014,9,0
20260419,S117,P1015,16,0
20260419,S117,P1016,11,5
20260419,S117,P1017,30,10
20260419,S117,P1018,8,8
20260419,S117,P1019,38,0
20260419,S117,P1020,9,5
20260419,S117,P1021,48,0
20260419,S117,P1022,11,4
20260419,S117,P1023,15,0
20260419,S117,P1024,11,0
20260419,S117,P1025,58,0
20260419,S117,P1026,10,0
20260419,S117,P1027,24,0
20260419,S117,P1028,16,0
20260419,S117,P1029,11,0
20260419,S117,P1030,13,0
20260419,S117,P1031,46,10
20260419,S117,P1032,16,0
20260419,S117,P1033,11,0
20260419,S117,P1034,14,0
20260419,S117,P1035,10,0
20260419,S117,P1036,8,6
20260419,S117,P1037,23,0
20260419,S117,P1038,3,0
20260419,S117,P1039,7,13
20260419,S117,P1040,4,2
20260419,S118,P1001,7,0
20260419,S118,P1002,18,0
20260419,S118,P1003,22,0
20260419,S118,P1004,13,0
20260419,S118,P1005,22,0
20260419,S118,P1006,16,7
20260419,S118,P1007,15,0
20260419,S118,P1008,10,0
20260419,S118,P1009,20,0
20260419,S118,P1010,39,5
20260419,S118,P1011,16,0
20260419,S118,P1012,11,6
20260419,S118,P1013,14,16
20260419,S118,P1014,9,0
20260419,S118,P1015,54,20
20260419,S118,P1016,7,0
20260419,S118,P1017,9,0
20260419,S118,P1018,10,7
20260419,S118,P1019,5,0
20260419,S118,P1020,10,0
20260419,S118,P1021,10,0
20260419,S118,P1022,7,0
20260419,S118,P1023,10,0
20260419,S118,P1024,2,0
20260419,S118,P1025,18,24
20260419,S118,P1026,10,0
20260419,S118,P1027,7,6
20260419,S118,P1028,12,2
20260419,S118,P1029,35,0
20260419,S118,P1030,10,10
20260419,S118,P1031,33,0
20260419,S118,P1032,12,0
20260419,S118,P1033,36,8
20260419,S118,P1034,20,5
20260419,S118,P1035,32,0
20260419,S118,P1036,5,0
20260419,S118,P1037,22,16
20260419,S118,P1038,7,0
20260419,S118,P1039,25,0
20260419,S118,P1040,11,0
20260419,S119,P1001,17,9
20260419,S119,P1002,8,0
20260419,S119,P1003,28,0
20260419,S119,P1004,10,0
20260419,S119,P1005,18,0
20260419,S119,P1006,8,0
20260419,S119,P1007,8,0
20260419,S119,P1008,5,0
20260419,S119,P1009,13,0
20260419,S119,P1010,10,0
20260419,S119,P1011,27,13
20260419,S119,P1012,5,0
20260419,S119,P1013,16,0
20260419,S119,P1014,23,0
20260419,S119,P1015,4,0
20260419,S119,P1016,15,4
20260419,S119,P1017,12,8
20260419,S119,P1018,5,0
20260419,S119,P1019,6,0
20260419,S119,P1020,8,0
20260419,S119,P1021,22,0
20260419,S119,P1022,8,0
20260419,S119,P1023,20,12
20260419,S119,P1024,9,0
20260419,S119,P1025,4,8
20260419,S119,P1026,9,0
20260419,S119,P1027,57,0
20260419,S119,P1028,6,0
20260419,S119,P1029,18,5
20260419,S119,P1030,18,0
20260419,S119,P1031,22,0
20260419,S119,P1032,9,0
20260419,S119,P1033,15,0
20260419,S119,P1034,11,5
20260419,S119,P1035,25,0
20260419,S119,P1036,6,0
20260419,S119,P1037,18,10
20260419,S119,P1038,8,0
20260419,S119,P1039,40,0
20260419,S119,P1040,26,6
20260419,S120,P1001,7,0
20260419,S120,P1002,8,0
20260419,S120,P1003,8,9
20260419,S120,P1004,5,0
20260419,S120,P1005,19,0
20260419,S120,P1006,4,0
20260419,S120,P1007,23,0
20260419,S120,P1008,4,0
20260419,S120,P1009,42,0
20260419,S120,P1010,3,0
20260419,S120,P1011,9,0
20260419,S120,P1012,22,0
20260419,S120,P1013,30,0
20260419,S120,P1014,3,0
20260419,S120,P1015,12,0
20260419,S120,P1016,21,0
20260419,S120,P1017,42,0
20260419,S120,P1018,10,0
20260419,S120,P1019,14,0
20260419,S120,P1020,18,0
20260419,S120,P1021,12,0
20260419,S120,P1022,8,2
20260419,S120,P1023,14,0
20260419,S120,P1024,4,3
20260419,S120,P1025,15,0
20260419,S120,P1026,17,0
20260419,S120,P1027,11,7
20260419,S120,P1028,0,0
20260419,S120,P1029,20,9
20260419,S120,P1030,12,5
20260419,S120,P1031,21,0
20260419,S120,P1032,9,0
20260419,S120,P1033,8,12
20260419,S120,P1034,5,0
20260419,S120,P1035,9,10
20260419,S120,P1036,8,0
20260419,S120,P1037,14,0
20260419,S120,P1038,12,0
20260419,S120,P1039,17,0
20260419,S120,P1040,16,0
20260426,S101,P1001,10,0
20260426,S101,P1002,8,6
20260426,S101,P1003,108,26
20260426,S101,P1004,6,0
20260426,S101,P1005,13,0
20260426,S101,P1006,7,0
20260426,S101,P1007,9,0
20260426,S101,P1008,7,0
20260426,S101,P1009,17,0
20260426,S101,P1010,4,0
20260426,S101,P1011,22,0
20260426,S101,P1012,9,0
20260426,S101,P1013,15,0
20260426,S101,P1014,90,0
20260426,S101,P1015,9,0
20260426,S101,P1016,29,0
20260426,S101,P1017,13,17
20260426,S101,P1018,21,0
20260426,S101,P1019,7,0
20260426,S101,P1020,6,0
20260426,S101,P1021,32,30
20260426,S101,P1022,2,0
20260426,S101,P1023,26,0
20260426,S101,P1024,6,15
20260426,S101,P1025,13,15
20260426,S101,P1026,5,10
20260426,S101,P1027,31,0
20260426,S101,P1028,5,10
20260426,S101,P1029,37,31
20260426,S101,P1030,11,13
20260426,S101,P1031,36,0
20260426,S101,P1032,6,0
20260426,S101,P1033,8,0
20260426,S101,P1034,10,0
20260426,S101,P1035,7,0
20260426,S101,P1036,12,0
20260426,S101,P1037,100,0
20260426,S101,P1038,31,0
20260426,S101,P1039,159,0
20260426,S101,P1040,4,0
20260426,S102,P1001,10,0
20260426,S102,P1002,5,16
20260426,S102,P1003,18,0
20260426,S102,P1004,12,9
20260426,S102,P1005,16,0
20260426,S102,P1006,19,0
20260426,S102,P1007,18,0
20260426,S102,P1008,9,21
20260426,S102,P1009,4,0
20260426,S102,P1010,10,13
20260426,S102,P1011,31,0
20260426,S102,P1012,38,0
20260426,S102,P1013,19,26
20260426,S102,P1014,13,0
20260426,S102,P1015,9,0
20260426,S102,P1016,11,0
20260426,S102,P1017,9,0
20260426,S102,P1018,9,0
20260426,S102,P1019,13,0
20260426,S102,P1020,2,0
20260426,S102,P1021,17,0
20260426,S102,P1022,3,0
20260426,S102,P1023,11,0
20260426,S102,P1024,7,0
20260426,S102,P1025,10,12
20260426,S102,P1026,5,0
20260426,S102,P1027,11,0
20260426,S102,P1028,29,0
20260426,S102,P1029,13,25
20260426,S102,P1030,17,0
20260426,S102,P1031,16,0
20260426,S102,P1032,11,0
20260426,S102,P1033,23,0
20260426,S102,P1034,13,8
20260426,S102,P1035,18,0
20260426,S102,P1036,7,0
20260426,S102,P1037,18,33
20260426,S102,P1038,81,0
20260426,S102,P1039,26,0
20260426,S102,P1040,11,0
20260426,S103,P1001,14,0
20260426,S103,P1002,3,6
20260426,S103,P1003,13,0
20260426,S103,P1004,8,9
20260426,S103,P1005,10,27
20260426,S103,P1006,11,6
20260426,S103,P1007,11,13
20260426,S103,P1008,7,17
20260426,S103,P1009,37,0
20260426,S103,P1010,3,0
20260426,S103,P1011,6,27
20260426,S103,P1012,14,0
20260426,S103,P1013,38,0
20260426,S103,P1014,7,0
20260426,S103,P1015,22,0
20260426,S103,P1016,19,20
20260426,S103,P1017,143,29
20260426,S103,P1018,15,0
20260426,S103,P1019,11,0
20260426,S103,P1020,5,0
20260426,S103,P1021,14,0
20260426,S103,P1022,15,22
20260426,S103,P1023,34,35
20260426,S103,P1024,9,0
20260426,S103,P1025,41,0
20260426,S103,P1026,19,0
20260426,S103,P1027,13,0
20260426,S103,P1028,71,10
20260426,S103,P1029,28,0
20260426,S103,P1030,11,0
20260426,S103,P1031,24,0
20260426,S103,P1032,22,0
20260426,S103,P1033,16,32
20260426,S103,P1034,10,13
20260426,S103,P1035,15,0
20260426,S103,P1036,13,17
20260426,S103,P1037,9,0
20260426,S103,P1038,7,0
20260426,S103,P1039,20,21
20260426,S103,P1040,8,0
20260426,S104,P1001,20,17
20260426,S104,P1002,8,0
20260426,S104,P1003,23,30
20260426,S104,P1004,6,0
20260426,S104,P1005,19,0
20260426,S104,P1006,10,0
20260426,S104,P1007,8,0
20260426,S104,P1008,4,0
20260426,S104,P1009,11,0
20260426,S104,P1010,6,0
20260426,S104,P1011,28,31
20260426,S104,P1012,12,7
20260426,S104,P1013,15,0
20260426,S104,P1014,14,13
20260426,S104,P1015,27,0
20260426,S104,P1016,13,0
20260426,S104,P1017,10,0
20260426,S104,P1018,10,0
20260426,S104,P1019,20,0
20260426,S104,P1020,14,0
20260426,S104,P1021,14,16
20260426,S104,P1022,12,0
20260426,S104,P1023,21,0
20260426,S104,P1024,3,0
20260426,S104,P1025,6,0
20260426,S104,P1026,10,25
20260426,S104,P1027,21,0
20260426,S104,P1028,15,17
20260426,S104,P1029,12,0
20260426,S104,P1030,11,0
20260426,S104,P1031,7,0
20260426,S104,P1032,13,0
20260426,S104,P1033,8,0
20260426,S104,P1034,10,0
20260426,S104,P1035,14,0
20260426,S104,P1036,4,0
20260426,S104,P1037,26,0
20260426,S104,P1038,9,0
20260426,S104,P1039,10,0
20260426,S104,P1040,15,0
20260426,S105,P1001,31,0
20260426,S105,P1002,8,0
20260426,S105,P1003,12,0
20260426,S105,P1004,12,0
20260426,S105,P1005,17,48
20260426,S105,P1006,15,10
20260426,S105,P1007,18,0
20260426,S105,P1008,18,0
20260426,S105,P1009,16,0
20260426,S105,P1010,40,0
20260426,S105,P1011,81,12
20260426,S105,P1012,9,11
20260426,S105,P1013,62,0
20260426,S105,P1014,23,0
20260426,S105,P1015,18,0
20260426,S105,P1016,8,0
20260426,S105,P1017,26,0
20260426,S105,P1018,7,19
20260426,S105,P1019,58,29
20260426,S105,P1020,11,0
20260426,S105,P1021,33,0
20260426,S105,P1022,18,0
20260426,S105,P1023,16,0
20260426,S105,P1024,14,0
20260426,S105,P1025,18,0
20260426,S105,P1026,16,0
20260426,S105,P1027,26,0
20260426,S105,P1028,9,0
20260426,S105,P1029,15,27
20260426,S105,P1030,18,6
20260426,S105,P1031,33,32
20260426,S105,P1032,18,16
20260426,S105,P1033,25,24
20260426,S105,P1034,4,0
20260426,S105,P1035,25,31
20260426,S105,P1036,5,17
20260426,S105,P1037,48,17
20260426,S105,P1038,13,14
20260426,S105,P1039,24,21
20260426,S105,P1040,24,0
20260426,S106,P1001,56,0
20260426,S106,P1002,23,8
20260426,S106,P1003,37,23
20260426,S106,P1004,44,0
20260426,S106,P1005,79,0
20260426,S106,P1006,20,0
20260426,S106,P1007,55,0
20260426,S106,P1008,45,0
20260426,S106,P1009,81,0
20260426,S106,P1010,20,0
20260426,S106,P1011,121,16
20260426,S106,P1012,62,12
20260426,S106,P1013,105,24
20260426,S106,P1014,22,4
20260426,S106,P1015,44,0
20260426,S106,P1016,20,8
20260426,S106,P1017,36,21
20260426,S106,P1018,29,0
20260426,S106,P1019,47,17
20260426,S106,P1020,13,0
20260426,S106,P1021,134,0
20260426,S106,P1022,41,0
20260426,S106,P1023,49,37
20260426,S106,P1024,27,16
20260426,S106,P1025,67,0
20260426,S106,P1026,27,13
20260426,S106,P1027,54,0
20260426,S106,P1028,33,0
20260426,S106,P1029,42,0
20260426,S106,P1030,17,7
20260426,S106,P1031,78,33
20260426,S106,P1032,12,9
20260426,S106,P1033,79,0
20260426,S106,P1034,38,0
20260426,S106,P1035,38,34
20260426,S106,P1036,36,0
20260426,S106,P1037,175,37
20260426,S106,P1038,34,0
20260426,S106,P1039,43,16
20260426,S106,P1040,31,0
20260426,S107,P1001,45,0
20260426,S107,P1002,7,13
20260426,S107,P1003,81,35
20260426,S107,P1004,40,0
20260426,S107,P1005,36,0
20260426,S107,P1006,21,8
20260426,S107,P1007,42,0
20260426,S107,P1008,26,0
20260426,S107,P1009,30,14
20260426,S107,P1010,28,0
20260426,S107,P1011,75,31
20260426,S107,P1012,44,6
20260426,S107,P1013,62,0
20260426,S107,P1014,12,0
20260426,S107,P1015,43,0
20260426,S107,P1016,21,0
20260426,S107,P1017,127,0
20260426,S107,P1018,22,0
20260426,S107,P1019,52,0
20260426,S107,P1020,25,0
20260426,S107,P1021,37,0
20260426,S107,P1022,60,0
20260426,S107,P1023,40,0
20260426,S107,P1024,28,0
20260426,S107,P1025,32,0
20260426,S107,P1026,30,0
20260426,S107,P1027,91,0
20260426,S107,P1028,30,12
20260426,S107,P1029,41,19
20260426,S107,P1030,26,0
20260426,S107,P1031,9,0
20260426,S107,P1032,18,0
20260426,S107,P1033,32,0
20260426,S107,P1034,14,0
20260426,S107,P1035,80,0
20260426,S107,P1036,14,0
20260426,S107,P1037,41,0
20260426,S107,P1038,33,0
20260426,S107,P1039,75,0
20260426,S107,P1040,32,0
20260426,S108,P1001,68,0
20260426,S108,P1002,47,0
20260426,S108,P1003,33,0
20260426,S108,P1004,16,16
20260426,S108,P1005,49,0
20260426,S108,P1006,57,0
20260426,S108,P1007,70,0
20260426,S108,P1008,33,0
20260426,S108,P1009,110,0
20260426,S108,P1010,9,0
20260426,S108,P1011,72,0
20260426,S108,P1012,21,0
20260426,S108,P1013,14,0
20260426,S108,P1014,28,0
20260426,S108,P1015,21,11
20260426,S108,P1016,8,0
20260426,S108,P1017,15,13
20260426,S108,P1018,24,0
20260426,S108,P1019,61,0
20260426,S108,P1020,30,0
20260426,S108,P1021,85,0
20260426,S108,P1022,23,10
20260426,S108,P1023,47,0
20260426,S108,P1024,32,0
20260426,S108,P1025,35,18
20260426,S108,P1026,40,0
20260426,S108,P1027,97,0
20260426,S108,P1028,50,15
20260426,S108,P1029,22,0
20260426,S108,P1030,36,0
20260426,S108,P1031,90,26
20260426,S108,P1032,30,0
20260426,S108,P1033,29,0
20260426,S108,P1034,16,0
20260426,S108,P1035,107,0
20260426,S108,P1036,30,0
20260426,S108,P1037,42,21
20260426,S108,P1038,17,0
20260426,S108,P1039,37,0
20260426,S108,P1040,34,0
20260426,S109,P1001,51,0
20260426,S109,P1002,12,7
20260426,S109,P1003,29,0
20260426,S109,P1004,9,0
20260426,S109,P1005,26,21
20260426,S109,P1006,12,0
20260426,S109,P1007,27,0
20260426,S109,P1008,14,0
20260426,S109,P1009,50,27
20260426,S109,P1010,29,0
20260426,S109,P1011,9,0
20260426,S109,P1012,66,0
20260426,S109,P1013,57,0
20260426,S109,P1014,28,0
20260426,S109,P1015,27,0
20260426,S109,P1016,30,0
20260426,S109,P1017,14,0
20260426,S109,P1018,18,0
20260426,S109,P1019,65,26
20260426,S109,P1020,35,16
20260426,S109,P1021,56,0
20260426,S109,P1022,34,13
20260426,S109,P1023,21,0
20260426,S109,P1024,24,0
20260426,S109,P1025,40,0
20260426,S109,P1026,15,0
20260426,S109,P1027,74,0
20260426,S109,P1028,13,0
20260426,S109,P1029,50,0
20260426,S109,P1030,12,0
20260426,S109,P1031,68,0
20260426,S109,P1032,55,0
20260426,S109,P1033,62,20
20260426,S109,P1034,19,0
20260426,S109,P1035,75,29
20260426,S109,P1036,28,16
20260426,S109,P1037,55,0
20260426,S109,P1038,15,0
20260426,S109,P1039,50,0
20260426,S109,P1040,7,0
20260426,S110,P1001,56,0
20260426,S110,P1002,23,0
20260426,S110,P1003,83,0
20260426,S110,P1004,67,13
20260426,S110,P1005,41,0
20260426,S110,P1006,37,0
20260426,S110,P1007,45,18
20260426,S110,P1008,38,5
20260426,S110,P1009,50,39
20260426,S110,P1010,14,0
20260426,S110,P1011,60,19
20260426,S110,P1012,26,0
20260426,S110,P1013,142,21
20260426,S110,P1014,38,0
20260426,S110,P1015,35,0
20260426,S110,P1016,12,0
20260426,S110,P1017,23,17
20260426,S110,P1018,36,12
20260426,S110,P1019,44,0
20260426,S110,P1020,45,27
20260426,S110,P1021,62,0
20260426,S110,P1022,25,0
20260426,S110,P1023,60,25
20260426,S110,P1024,52,7
20260426,S110,P1025,38,18
20260426,S110,P1026,35,9
20260426,S110,P1027,45,0
20260426,S110,P1028,19,13
20260426,S110,P1029,49,0
20260426,S110,P1030,22,0
20260426,S110,P1031,33,13
20260426,S110,P1032,51,22
20260426,S110,P1033,86,26
20260426,S110,P1034,22,0
20260426,S110,P1035,35,25
20260426,S110,P1036,27,11
20260426,S110,P1037,63,12
